================================================================================
Search Response Debug v3.2.0
Session start: 2026-01-13 17:58:47
================================================================================

[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] 🚀 Search Response Debug v3.2.0 initializing...
[2026-01-13 17:58:47] [INFO] [Thread-512752423064] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] ================================================================================
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🚀 Search Response Debug v3.2.0 loading...
[2026-01-13 17:58:47] [INFO] [Thread-493599114176] 🔧 Installing comprehensive search hooks...
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$deleteHistory$1
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$deleteHistory$2
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$deleteHistory$3
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressCard$411
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressCard$412
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressCard$413
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressCard$414
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressCard$415
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressCopyButton$430
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressLink$407
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressLink$408
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressLink$409
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressLink$410
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$416
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$417
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$418
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$419
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$420
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$421
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$422
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$423
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$424
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$425
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didLongPressUsername$426
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$431
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$432
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$435
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$436
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$437
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$438
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$439
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$440
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$441
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$442
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$443
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$444
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$446
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$448
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$449
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressPhoneNumber$450
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressReaction$451
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressReaction$452
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressReaction$453
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressReaction$454
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressReaction$455
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didPressReaction$456
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$167
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$168
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$169
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$170
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$171
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$172
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$173
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$174
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$175
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$176
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$177
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$179
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$181
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$182
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$183
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$184
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didReceivedNotification$186
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didSelectDialogs$360
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$didSelectDialogs$361
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$dimBehindView$106
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$dimBehindView$107
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$firstLoadMessages$17
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$forwardMessages$145
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$getChatThanosEffect$404
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$getThemeDescriptions$392
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$hideFloatingTopicView$128
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$hideInfoView$119
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$hidePinnedMessageView$219
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$hideTagSelector$99
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$loadLastUnreadMention$458
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$loadLastUnreadMention$459
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$loadLastUnreadMention$460
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$migrateToNewChat$198
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$migrateToNewChat$199
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$new$0
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$new$192
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$new$6
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$new$7
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onActivityResultFragment$164
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onActivityResultFragment$165
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onActivityResultFragment$166
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onBackPressed$363
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onCustomTransitionAnimation$393
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onCustomTransitionAnimation$394
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onEditTextDialogClose$122
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$10
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$11
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$12
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$13
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$14
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$15
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$16
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$8
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onFragmentCreate$9
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onGetDebugItems$4
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onGetDebugItems$5
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onPageDownClicked$105
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onRequestPermissionsResultFragment$162
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onResume$243
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onResume$244
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onSideControlButtonOnClick$457
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onSideControlButtonOnLongClick$461
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$onSideControlButtonOnLongClick$462
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAnotherForward$116
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAnotherForward$117
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$203
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$204
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$205
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$206
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$207
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$208
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$210
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$211
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$212
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openAttachBotLayout$213
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openClickableLink$389
[2026-01-13 17:58:50] [INFO] [Thread-512752423064] 🔍 CHAT ACTIVITY SEARCH METHOD: checkSavedMessagesTagHint
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openDiscussionMessageChat$377
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openDiscussionMessageChat$378
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openDiscussionMessageChat$379
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openDiscussionMessageChat$380
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openDiscussionMessageChat$381
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openDiscussionMessageChat$382
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openHashtagSearch$367
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openLinkInternally$391
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openPollCreate$130
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openSearchWithChat$369
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openSearchWithText$366
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$openSearchWithUser$368
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$performHistoryClear$123
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$performHistoryClear$124
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processInlineBotWebView$120
[2026-01-13 17:58:50] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processInlineBotWebView$121
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processLoadedDiscussionMessage$373
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processLoadedDiscussionMessage$374
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processLoadedDiscussionMessage$375
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processLoadedDiscussionMessage$376
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processNewMessages$197
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$316
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$317
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$318
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$319
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$320
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$321
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$322
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$323
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$324
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$325
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$326
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$327
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$328
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$329
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$333
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$334
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$335
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$336
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$338
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$339
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$340
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$341
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$343
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$344
[2026-01-13 17:58:51] [DETAILED] [Thread-493599114176] ✅ Hooked ChatActivity lambda: lambda$processSelectedOption$345
